file,type,name,kind,line,lines,hasBody,branches,coverage_status,measured_lines,covered_lines
src/AuswertungPro.Next.UI/Views/Windows/DossierRefreshWindow.xaml.cs,DossierRefreshWindow,ShowFor,MethodDeclaration,45,12,True,1,nicht ausgeführt,6,0
src/AuswertungPro.Next.UI/Views/Windows/DossierRefreshWindow.xaml.cs,DossierRefreshWindow,Baue,MethodDeclaration,58,18,True,6,nicht ausgeführt,9,0
src/AuswertungPro.Next.UI/Views/Windows/DossierRefreshWindow.xaml.cs,DossierRefreshWindow,Ueberschrift,MethodDeclaration,77,8,True,1,nicht ausgeführt,7,0
src/AuswertungPro.Next.UI/Views/Windows/DossierRefreshWindow.xaml.cs,DossierRefreshWindow,Haken,MethodDeclaration,86,13,True,0,nicht ausgeführt,9,0
src/AuswertungPro.Next.UI/Views/Windows/DossierRefreshWindow.xaml.cs,DossierRefreshWindow,OnAccept,MethodDeclaration,100,14,True,0,nicht ausgeführt,11,0
src/AuswertungPro.Next.UI/Views/Windows/DossierRefreshWindow.xaml.cs,DossierRefreshWindow,OnCancel,MethodDeclaration,115,1,True,0,nicht ausgeführt,1,0
src/AuswertungPro.Next.UI/Views/Windows/DossierShaftPickerWindow.xaml.cs,DossierShaftChoice,DossierShaftChoice,ConstructorDeclaration,19,16,True,0,nicht ausgeführt,10,0
src/AuswertungPro.Next.UI/Views/Windows/DossierShaftPickerWindow.xaml.cs,DossierShaftChoice,public string ShaftNumber { get; }:get,GetAccessorDeclaration,37,1,False,0,nicht ausgeführt,1,0
src/AuswertungPro.Next.UI/Views/Windows/DossierShaftPickerWindow.xaml.cs,DossierShaftChoice,public string Street { get; }:get,GetAccessorDeclaration,39,1,False,0,nicht ausgeführt,1,0
src/AuswertungPro.Next.UI/Views/Windows/DossierShaftPickerWindow.xaml.cs,DossierShaftChoice,public string Funktion { get; }:get,GetAccessorDeclaration,40,1,False,0,nicht ausgeführt,1,0
src/AuswertungPro.Next.UI/Views/Windows/DossierShaftPickerWindow.xaml.cs,DossierShaftChoice,public string Detail { get; }:get,GetAccessorDeclaration,41,1,False,0,nicht ausgeführt,1,0
src/AuswertungPro.Next.UI/Views/Windows/DossierShaftPickerWindow.xaml.cs,DossierShaftChoice,"public string GroupLabel { get; set; } = """";:get",GetAccessorDeclaration,44,1,False,0,nicht ausgeführt,1,0
src/AuswertungPro.Next.UI/Views/Windows/DossierShaftPickerWindow.xaml.cs,DossierShaftChoice,"public string GroupLabel { get; set; } = """";:set",SetAccessorDeclaration,44,1,False,0,nicht ausgeführt,1,0
src/AuswertungPro.Next.UI/Views/Windows/DossierShaftPickerWindow.xaml.cs,DossierShaftPickerWindow,DossierShaftPickerWindow,ConstructorDeclaration,63,27,True,1,nicht ausgeführt,19,0
src/AuswertungPro.Next.UI/Views/Windows/DossierShaftPickerWindow.xaml.cs,DossierShaftPickerWindow,ShowFor,MethodDeclaration,94,14,True,1,nicht ausgeführt,9,0
src/AuswertungPro.Next.UI/Views/Windows/DossierShaftPickerWindow.xaml.cs,DossierShaftPickerWindow,Matches,MethodDeclaration,109,13,True,2,nicht ausgeführt,8,0
src/AuswertungPro.Next.UI/Views/Windows/DossierShaftPickerWindow.xaml.cs,DossierShaftPickerWindow,OnSearchChanged,MethodDeclaration,123,5,True,0,nicht ausgeführt,3,0
src/AuswertungPro.Next.UI/Views/Windows/DossierShaftPickerWindow.xaml.cs,DossierShaftPickerWindow,OnGroupChanged,MethodDeclaration,129,24,True,6,nicht ausgeführt,14,0
src/AuswertungPro.Next.UI/Views/Windows/DossierShaftPickerWindow.xaml.cs,DossierShaftPickerWindow,OnChoiceChanged,MethodDeclaration,154,5,True,1,nicht ausgeführt,3,0
src/AuswertungPro.Next.UI/Views/Windows/DossierShaftPickerWindow.xaml.cs,DossierShaftPickerWindow,OnSelectVisible,MethodDeclaration,160,7,True,1,nicht ausgeführt,4,0
src/AuswertungPro.Next.UI/Views/Windows/DossierShaftPickerWindow.xaml.cs,DossierShaftPickerWindow,OnClear,MethodDeclaration,168,7,True,1,nicht ausgeführt,4,0
src/AuswertungPro.Next.UI/Views/Windows/DossierShaftPickerWindow.xaml.cs,DossierShaftPickerWindow,UpdateCount,MethodDeclaration,176,7,True,1,nicht ausgeführt,5,0
src/AuswertungPro.Next.UI/Views/Windows/DossierShaftPickerWindow.xaml.cs,DossierShaftPickerWindow,OnApply,MethodDeclaration,184,1,True,0,nicht ausgeführt,1,0
src/AuswertungPro.Next.UI/Views/Windows/DossierShaftPickerWindow.xaml.cs,DossierShaftPickerWindow,OnCancel,MethodDeclaration,186,1,True,0,nicht ausgeführt,1,0
src/AuswertungPro.Next.UI/Views/Windows/DossierTextFormattingToolbar.cs,DossierTextFormattingToolbar,Create,MethodDeclaration,28,103,True,9,teilweise ausgeführt,85,77
src/AuswertungPro.Next.UI/Views/Windows/DossierTextFormattingToolbar.cs,DossierTextFormattingToolbar,Refresh,LocalFunctionStatement,78,15,True,6,alle messbaren Zeilen ausgeführt,12,12
src/AuswertungPro.Next.UI/Views/Windows/DossierTextFormattingToolbar.cs,DossierTextFormattingToolbar,Apply,LocalFunctionStatement,94,6,True,0,nicht ausgeführt,4,0
src/AuswertungPro.Next.UI/Views/Windows/DossierTextFormattingToolbar.cs,DossierTextFormattingToolbar,ColorOf,MethodDeclaration,132,5,True,0,alle messbaren Zeilen ausgeführt,4,4
src/AuswertungPro.Next.UI/Views/Windows/DossierTextFormattingToolbar.cs,DossierTextFormattingToolbar,IsDark,MethodDeclaration,138,2,True,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/Views/Windows/DossierTextFormattingToolbar.cs,DossierTextFormattingToolbar,Button,MethodDeclaration,141,11,True,0,alle messbaren Zeilen ausgeführt,10,10
src/AuswertungPro.Next.UI/Views/Windows/DossierTextUndoController.cs,DossierTextUndoController,DossierTextUndoController,ConstructorDeclaration,20,39,True,0,alle messbaren Zeilen ausgeführt,34,34
src/AuswertungPro.Next.UI/Views/Windows/DossierTextUndoController.cs,DossierTextUndoController,public FrameworkElement View { get; }:get,GetAccessorDeclaration,61,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/Views/Windows/DossierTextUndoController.cs,DossierTextUndoController,Reset,MethodDeclaration,67,1,True,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/Views/Windows/DossierTextUndoController.cs,DossierTextUndoController,BehandleFokus,MethodDeclaration,69,5,True,1,alle messbaren Zeilen ausgeführt,3,3
src/AuswertungPro.Next.UI/Views/Windows/DossierTextUndoController.cs,DossierTextUndoController,BehandleTextaenderung,MethodDeclaration,75,2,True,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/Views/Windows/DossierTextUndoController.cs,DossierTextUndoController,SetzeZiel,MethodDeclaration,78,8,True,0,alle messbaren Zeilen ausgeführt,6,6
src/AuswertungPro.Next.UI/Views/Windows/DossierTextUndoController.cs,DossierTextUndoController,ErzeugeKnopf,MethodDeclaration,87,19,True,0,alle messbaren Zeilen ausgeführt,13,13
src/AuswertungPro.Next.UI/Views/Windows/DossierTocChapterPageField.cs,DossierTocChapterPageField,ChapterTitles,MethodDeclaration,35,4,True,1,alle messbaren Zeilen ausgeführt,3,3
src/AuswertungPro.Next.UI/Views/Windows/DossierTocChapterPageField.cs,DossierTocChapterPageField,CreateFor,MethodDeclaration,49,28,True,1,alle messbaren Zeilen ausgeführt,16,16
src/AuswertungPro.Next.UI/Views/Windows/DossierTocChapterPageField.cs,DossierTocChapterPageField,Create,MethodDeclaration,78,80,True,3,teilweise ausgeführt,59,48
src/AuswertungPro.Next.UI/Views/Windows/DossierTocChapterPageField.cs,DossierTocChapterPageField,ZeigeHerkunft,LocalFunctionStatement,122,4,True,1,alle messbaren Zeilen ausgeführt,3,3
src/AuswertungPro.Next.UI/Views/Windows/DossierTopicRichTextEditor.cs,DossierTopicRichTextEditor,Create,MethodDeclaration,32,19,True,0,alle messbaren Zeilen ausgeführt,14,14
src/AuswertungPro.Next.UI/Views/Windows/DossierTopicRichTextEditor.cs,DossierTopicRichTextEditor,SetValue,MethodDeclaration,52,6,True,0,alle messbaren Zeilen ausgeführt,4,4
src/AuswertungPro.Next.UI/Views/Windows/DossierTopicRichTextEditor.cs,DossierTopicRichTextEditor,ApplyColor,MethodDeclaration,59,7,True,0,nicht ausgeführt,5,0
src/AuswertungPro.Next.UI/Views/Windows/DossierTopicRichTextEditor.cs,DossierTopicRichTextEditor,ToggleBold,MethodDeclaration,67,7,True,1,nicht ausgeführt,5,0
src/AuswertungPro.Next.UI/Views/Windows/DossierTopicRichTextEditor.cs,DossierTopicRichTextEditor,ToggleItalic,MethodDeclaration,75,7,True,1,nicht ausgeführt,5,0
src/AuswertungPro.Next.UI/Views/Windows/DossierTopicRichTextEditor.cs,DossierTopicRichTextEditor,ToggleUnderline,MethodDeclaration,83,7,True,1,nicht ausgeführt,5,0
src/AuswertungPro.Next.UI/Views/Windows/DossierTopicRichTextEditor.cs,DossierTopicRichTextEditor,Selection,MethodDeclaration,91,10,True,0,alle messbaren Zeilen ausgeführt,6,6
src/AuswertungPro.Next.UI/Views/Windows/DossierTopicRichTextEditor.cs,DossierTopicRichTextEditor,InsertAtSelection,MethodDeclaration,102,9,True,0,nicht ausgeführt,6,0
src/AuswertungPro.Next.UI/Views/Windows/DossierTopicRichTextEditor.cs,DossierTopicRichTextEditor,Read,MethodDeclaration,112,19,True,2,teilweise ausgeführt,10,9
src/AuswertungPro.Next.UI/Views/Windows/DossierTopicRichTextEditor.cs,DossierTopicRichTextEditor,BuildDocument,MethodDeclaration,132,23,True,2,alle messbaren Zeilen ausgeführt,15,15
src/AuswertungPro.Next.UI/Views/Windows/DossierTopicRichTextEditor.cs,DossierTopicRichTextEditor,AddSegment,MethodDeclaration,156,22,True,6,teilweise ausgeführt,15,14
src/AuswertungPro.Next.UI/Views/Windows/DossierTopicRichTextEditor.cs,DossierTopicRichTextEditor,AppendInlines,MethodDeclaration,179,25,True,5,teilweise ausgeführt,11,8
src/AuswertungPro.Next.UI/Views/Windows/DossierTopicRichTextEditor.cs,DossierTopicRichTextEditor,StyleOf,MethodDeclaration,205,10,True,0,teilweise ausgeführt,9,8
src/AuswertungPro.Next.UI/Views/Windows/DossierTopicRichTextEditor.cs,DossierTopicRichTextEditor,IsEqual,MethodDeclaration,216,2,True,1,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/Views/Windows/DossierTopicRichTextEditor.cs,DossierTopicRichTextEditor,HasUnderline,MethodDeclaration,219,8,True,1,teilweise ausgeführt,4,2
src/AuswertungPro.Next.UI/Views/Windows/DossierTopicRichTextEditor.cs,DossierTopicRichTextEditor,ColorHex,MethodDeclaration,228,4,True,1,alle messbaren Zeilen ausgeführt,3,3
src/AuswertungPro.Next.UI/Views/Windows/DossierTopicRichTextEditor.cs,DossierTopicRichTextEditor,BrushFor,MethodDeclaration,233,2,True,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/Views/Windows/DossierTopicRichTextEditor.cs,DossierTopicRichTextEditor,ParseColor,MethodDeclaration,236,11,True,1,alle messbaren Zeilen ausgeführt,7,7
src/AuswertungPro.Next.UI/Views/Windows/DossierTopicRichTextEditor.cs,DossierTopicRichTextEditor,KeepArial,MethodDeclaration,248,5,True,0,nicht ausgeführt,3,0
src/AuswertungPro.Next.UI/Views/Windows/DossierTopicRichTextEditor.cs,DossierTopicRichTextEditor,Normalize,MethodDeclaration,254,2,True,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/Views/Windows/DossierTopicRichTextEditor.cs,DossierTopicRichTextEditor,OnPaste,MethodDeclaration,257,9,True,1,nicht ausgeführt,6,0
src/AuswertungPro.Next.UI/Views/Windows/FeldVorschlagWindow.xaml.cs,FeldVorschlagWindow,public FeldVorschlag? Uebernommen { get; private set; }:get,GetAccessorDeclaration,17,1,False,0,nicht ausgeführt,1,0
src/AuswertungPro.Next.UI/Views/Windows/FeldVorschlagWindow.xaml.cs,FeldVorschlagWindow,public FeldVorschlag? Uebernommen { get; private set; }:set,SetAccessorDeclaration,17,1,False,0,nicht ausgeführt,1,0
src/AuswertungPro.Next.UI/Views/Windows/FeldVorschlagWindow.xaml.cs,FeldVorschlagWindow,FeldVorschlagWindow,ConstructorDeclaration,19,10,True,0,nicht ausgeführt,8,0
src/AuswertungPro.Next.UI/Views/Windows/FeldVorschlagWindow.xaml.cs,FeldVorschlagWindow,Zeige,MethodDeclaration,30,36,True,6,nicht ausgeführt,20,0
src/AuswertungPro.Next.UI/Views/Windows/FeldVorschlagWindow.xaml.cs,FeldVorschlagWindow,NurMeldung,MethodDeclaration,68,8,True,0,nicht ausgeführt,6,0
src/AuswertungPro.Next.UI/Views/Windows/FeldVorschlagWindow.xaml.cs,FeldVorschlagWindow,KandidatenListe_SelectionChanged,MethodDeclaration,77,8,True,0,nicht ausgeführt,3,0
src/AuswertungPro.Next.UI/Views/Windows/FeldVorschlagWindow.xaml.cs,FeldVorschlagWindow,Uebernehmen_Click,MethodDeclaration,86,11,True,1,nicht ausgeführt,5,0
src/AuswertungPro.Next.UI/Views/Windows/FloatingGridWindow.xaml.cs,FloatingGridWindow,FloatingGridWindow,ConstructorDeclaration,14,5,True,0,alle messbaren Zeilen ausgeführt,4,4
src/AuswertungPro.Next.UI/Views/Windows/FloatingGridWindow.xaml.cs,FloatingGridWindow,SetGridContent,MethodDeclaration,21,4,True,0,nicht ausgeführt,2,0
src/AuswertungPro.Next.UI/Views/Windows/FloatingGridWindow.xaml.cs,FloatingGridWindow,RemoveGridContent,MethodDeclaration,27,6,True,0,nicht ausgeführt,3,0
src/AuswertungPro.Next.UI/Views/Windows/FloatingGridWindow.xaml.cs,FloatingGridWindow,UpdateInfo,MethodDeclaration,35,12,True,2,nicht ausgeführt,9,0
src/AuswertungPro.Next.UI/Views/Windows/FloatingGridWindow.xaml.cs,FloatingGridWindow,ApplySavedBounds,MethodDeclaration,49,24,True,4,nicht ausgeführt,16,0
src/AuswertungPro.Next.UI/Views/Windows/FloatingGridWindow.xaml.cs,FloatingGridWindow,GetBoundsString,MethodDeclaration,75,5,True,0,nicht ausgeführt,2,0
src/AuswertungPro.Next.UI/Views/Windows/FloatingGridWindow.xaml.cs,FloatingGridWindow,DockBack_Click,MethodDeclaration,81,4,True,0,nicht ausgeführt,2,0
src/AuswertungPro.Next.UI/Views/Windows/FluentGlyphKnopf.cs,FluentGlyphKnopf,MitGlyph,MethodDeclaration,15,15,True,2,alle messbaren Zeilen ausgeführt,8,8
src/AuswertungPro.Next.UI/Views/Windows/HydraulikPanelWindow.xaml.cs,HydraulikPanelWindow,HydraulikPanelWindow,ConstructorDeclaration,36,9,True,0,alle messbaren Zeilen ausgeführt,7,7
src/AuswertungPro.Next.UI/Views/Windows/HydraulikPanelWindow.xaml.cs,HydraulikPanelWindow,HydraulikPanelWindow,ConstructorDeclaration,46,5,True,0,alle messbaren Zeilen ausgeführt,4,4
src/AuswertungPro.Next.UI/Views/Windows/HydraulikPanelWindow.xaml.cs,HydraulikPanelWindow,HydraulikPanelWindow,ConstructorDeclaration,52,7,True,0,nicht ausgeführt,6,0
src/AuswertungPro.Next.UI/Views/Windows/HydraulikPanelWindow.xaml.cs,HydraulikPanelWindow,Vm_PropertyChanged,MethodDeclaration,60,12,True,2,nicht ausgeführt,4,0
src/AuswertungPro.Next.UI/Views/Windows/HydraulikPanelWindow.xaml.cs,HydraulikPanelWindow,UpdateAll,MethodDeclaration,73,6,True,0,nicht ausgeführt,4,0
src/AuswertungPro.Next.UI/Views/Windows/HydraulikPanelWindow.xaml.cs,HydraulikPanelWindow,UpdateIndicators,MethodDeclaration,80,21,True,11,nicht ausgeführt,12,0
src/AuswertungPro.Next.UI/Views/Windows/HydraulikPanelWindow.xaml.cs,HydraulikPanelWindow,UpdateConditionalColors,MethodDeclaration,102,4,True,0,nicht ausgeführt,1,0
src/AuswertungPro.Next.UI/Views/Windows/HydraulikPanelWindow.xaml.cs,HydraulikPanelWindow,DrawPipeCrossSection,MethodDeclaration,109,115,True,4,nicht ausgeführt,84,0
src/AuswertungPro.Next.UI/Views/Windows/HydraulikPanelWindow.xaml.cs,InvertBoolConverter,Convert,MethodDeclaration,229,2,True,1,nicht ausgeführt,1,0
src/AuswertungPro.Next.UI/Views/Windows/HydraulikPanelWindow.xaml.cs,InvertBoolConverter,ConvertBack,MethodDeclaration,232,2,True,1,nicht ausgeführt,1,0
src/AuswertungPro.Next.UI/Views/Windows/HydraulikPanelWindow.xaml.cs,InvertBoolToVisibilityConverter,Convert,MethodDeclaration,239,2,True,1,nicht ausgeführt,1,0
src/AuswertungPro.Next.UI/Views/Windows/HydraulikPanelWindow.xaml.cs,InvertBoolToVisibilityConverter,ConvertBack,MethodDeclaration,242,2,True,0,nicht ausgeführt,1,0
src/AuswertungPro.Next.UI/Views/Windows/HydraulikPanelWindow.xaml.cs,DotCommaDoubleConverter,Convert,MethodDeclaration,249,6,True,1,nicht ausgeführt,3,0
src/AuswertungPro.Next.UI/Views/Windows/HydraulikPanelWindow.xaml.cs,DotCommaDoubleConverter,ConvertBack,MethodDeclaration,256,12,True,2,nicht ausgeführt,7,0
src/AuswertungPro.Next.UI/Views/Windows/HydraulikPrintDialog.xaml.cs,HydraulikPrintDialog,public HydraulikPrintOptions? SelectedOptions { get; private set; }:get,GetAccessorDeclaration,8,1,False,0,nicht ausgeführt,1,0
src/AuswertungPro.Next.UI/Views/Windows/HydraulikPrintDialog.xaml.cs,HydraulikPrintDialog,public HydraulikPrintOptions? SelectedOptions { get; private set; }:set,SetAccessorDeclaration,8,1,False,0,nicht ausgeführt,1,0
src/AuswertungPro.Next.UI/Views/Windows/HydraulikPrintDialog.xaml.cs,HydraulikPrintDialog,HydraulikPrintDialog,ConstructorDeclaration,10,4,True,0,nicht ausgeführt,3,0
src/AuswertungPro.Next.UI/Views/Windows/HydraulikPrintDialog.xaml.cs,HydraulikPrintDialog,Ok_Click,MethodDeclaration,15,13,True,0,nicht ausgeführt,11,0
src/AuswertungPro.Next.UI/Views/Windows/HydraulikPrintDialog.xaml.cs,HydraulikPrintDialog,Cancel_Click,MethodDeclaration,29,4,True,0,nicht ausgeführt,2,0
src/AuswertungPro.Next.UI/Views/Windows/ImportPreviewWindow.xaml.cs,ImportPreviewWindow,ImportPreviewWindow,ConstructorDeclaration,9,21,True,2,nicht ausgeführt,15,0
src/AuswertungPro.Next.UI/Views/Windows/ImportPreviewWindow.xaml.cs,ImportPreviewWindow,ExecuteButton_Click,MethodDeclaration,31,5,True,0,nicht ausgeführt,3,0
src/AuswertungPro.Next.UI/Views/Windows/ImportPreviewWindow.xaml.cs,ImportPreviewWindow,CloseButton_Click,MethodDeclaration,37,5,True,0,nicht ausgeführt,3,0
src/AuswertungPro.Next.UI/Views/Windows/LiveDetectionPulseControls.cs,LiveDetectionPulseControls,Start,MethodDeclaration,10,30,True,1,alle messbaren Zeilen ausgeführt,23,23
src/AuswertungPro.Next.UI/Views/Windows/LiveDetectionPulseControls.cs,LiveDetectionPulseControls,Stop,MethodDeclaration,41,15,True,1,alle messbaren Zeilen ausgeführt,9,9
src/AuswertungPro.Next.UI/Views/Windows/LiveDetectionStatusControls.cs,LiveDetectionStatusControls,ShowLiveDetectionBadge,MethodDeclaration,15,17,True,1,alle messbaren Zeilen ausgeführt,8,8
src/AuswertungPro.Next.UI/Views/Windows/LiveDetectionStatusControls.cs,LiveDetectionStatusControls,ShowYoloStatus,MethodDeclaration,33,19,True,0,alle messbaren Zeilen ausgeführt,9,9
src/AuswertungPro.Next.UI/Views/Windows/LiveDetectionStatusControls.cs,LiveDetectionStatusControls,ShowCodingAiState,MethodDeclaration,53,16,True,0,alle messbaren Zeilen ausgeführt,7,7
src/AuswertungPro.Next.UI/Views/Windows/LiveDetectionStatusControls.cs,LiveDetectionStatusControls,ShowDetectionStatus,MethodDeclaration,70,25,True,2,teilweise ausgeführt,12,11
src/AuswertungPro.Next.UI/Views/Windows/LiveDetectionStatusControls.cs,LiveDetectionStatusControls,ShowDetectionConfirmation,MethodDeclaration,96,15,True,0,alle messbaren Zeilen ausgeführt,8,8
src/AuswertungPro.Next.UI/Views/Windows/LiveDetectionStatusControls.cs,LiveDetectionStatusControls,HideDetectionConfirmation,MethodDeclaration,112,6,True,0,alle messbaren Zeilen ausgeführt,3,3
src/AuswertungPro.Next.UI/Views/Windows/LiveDetectionStatusControls.cs,LiveDetectionStatusControls,ShowStoppedDetectionStatus,MethodDeclaration,119,15,True,0,alle messbaren Zeilen ausgeführt,8,8
src/AuswertungPro.Next.UI/Views/Windows/LiveDetectionStatusControls.cs,LiveDetectionStatusControls,HideDetectionStatus,MethodDeclaration,135,6,True,0,alle messbaren Zeilen ausgeführt,3,3
src/AuswertungPro.Next.UI/Views/Windows/LiveDetectionStatusControls.cs,LiveDetectionStatusControls,SetDetectionStatusVisibility,MethodDeclaration,142,6,True,1,alle messbaren Zeilen ausgeführt,3,3
src/AuswertungPro.Next.UI/Views/Windows/LiveDetectionStatusControls.cs,LiveDetectionStatusControls,ShowWaitingForFrame,MethodDeclaration,149,7,True,0,alle messbaren Zeilen ausgeführt,4,4
src/AuswertungPro.Next.UI/Views/Windows/LiveDetectionStatusControls.cs,LiveDetectionStatusControls,ShowDetectionError,MethodDeclaration,157,6,True,0,alle messbaren Zeilen ausgeführt,3,3
src/AuswertungPro.Next.UI/Views/Windows/LiveDetectionStatusControls.cs,LiveDetectionStatusControls,ShowStatusMessage,MethodDeclaration,164,7,True,0,alle messbaren Zeilen ausgeführt,4,4
src/AuswertungPro.Next.UI/Views/Windows/LiveDetectionStatusControls.cs,LiveDetectionStatusControls,ShowPipelineHealthDetails,MethodDeclaration,172,24,True,0,alle messbaren Zeilen ausgeführt,14,14
src/AuswertungPro.Next.UI/Views/Windows/LiveDetectionToggleControls.cs,LiveDetectionToggleControls,Uncheck,MethodDeclaration,8,6,True,0,alle messbaren Zeilen ausgeführt,3,3
src/AuswertungPro.Next.UI/Views/Windows/LiveFrameWindow.xaml.cs,LiveFrameWindow,LiveFrameWindow,ConstructorDeclaration,16,6,True,0,alle messbaren Zeilen ausgeführt,5,5
src/AuswertungPro.Next.UI/Views/Windows/LiveFrameWindow.xaml.cs,LiveFrameWindow,UpdateFrame,MethodDeclaration,23,19,True,3,nicht ausgeführt,10,0
src/AuswertungPro.Next.UI/Views/Windows/LiveFrameWindow.xaml.cs,LiveFrameWindow,UpdateInfo,MethodDeclaration,43,4,True,0,nicht ausgeführt,1,0
src/AuswertungPro.Next.UI/Views/Windows/LiveFrameWindow.xaml.cs,LiveFrameWindow,RenderOverlay,MethodDeclaration,48,18,True,2,teilweise ausgeführt,14,6
src/AuswertungPro.Next.UI/Views/Windows/MeasureTemplateEditorWindow.xaml.cs,MeasureTemplateEditorWindow,MeasureTemplateEditorWindow,ConstructorDeclaration,13,5,True,0,nicht ausgeführt,4,0
src/AuswertungPro.Next.UI/Views/Windows/MeasureTemplateEditorWindow.xaml.cs,MeasureTemplateEditorWindow,PriceItem_DoubleClick,MethodDeclaration,19,10,True,2,nicht ausgeführt,5,0
src/AuswertungPro.Next.UI/Views/Windows/MeasureTemplateEditorWindow.xaml.cs,MeasureTemplateEditorWindow,AvailablePrices_PreviewMouseLeftButtonDown,MethodDeclaration,30,4,True,0,nicht ausgeführt,2,0
src/AuswertungPro.Next.UI/Views/Windows/MeasureTemplateEditorWindow.xaml.cs,MeasureTemplateEditorWindow,AvailablePrices_MouseMove,MethodDeclaration,35,19,True,4,nicht ausgeführt,13,0
src/AuswertungPro.Next.UI/Views/Windows/MeasureTemplateEditorWindow.xaml.cs,MeasureTemplateEditorWindow,TemplateLines_Drop,MethodDeclaration,55,16,True,4,nicht ausgeführt,10,0
src/AuswertungPro.Next.UI/Views/Windows/MeasureTemplateEditorWindow.xaml.cs,MeasureTemplateEditorWindow,TemplateLines_DragOver,MethodDeclaration,72,7,True,1,nicht ausgeführt,5,0
src/AuswertungPro.Next.UI/Views/Windows/MediaSearchApplyController.cs,MediaSearchApplyResult,Applied,PropertyDeclaration,14,1,True,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/Views/Windows/MediaSearchApplyController.cs,MediaSearchApplyController,Apply,MethodDeclaration,19,31,True,3,alle messbaren Zeilen ausgeführt,15,15
src/AuswertungPro.Next.UI/Views/Windows/MediaSearchApplyController.cs,MediaSearchApplyController,CanApply,MethodDeclaration,51,2,True,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/Views/Windows/MediaSearchApplyController.cs,MediaSearchApplyController,ApplyPhotos,MethodDeclaration,54,56,True,7,alle messbaren Zeilen ausgeführt,34,34
src/AuswertungPro.Next.UI/Views/Windows/MediaSearchApplyController.cs,MediaSearchApplyController,GetOrCreateCurrentRevision,MethodDeclaration,111,15,True,1,alle messbaren Zeilen ausgeführt,9,9
src/AuswertungPro.Next.UI/Views/Windows/MediaSearchApplyController.cs,MediaSearchApplyController,CreateRevision,MethodDeclaration,127,6,True,0,alle messbaren Zeilen ausgeführt,5,5
src/AuswertungPro.Next.UI/Views/Windows/MediaSearchApplyController.cs,MediaSearchApplyController,ContainsPhoto,MethodDeclaration,134,2,True,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/Views/Windows/MediaSearchWindow.xaml.cs,MediaSearchWindow,public bool Applied { get; private set; }:get,GetAccessorDeclaration,28,1,False,0,nicht ausgeführt,1,0
src/AuswertungPro.Next.UI/Views/Windows/MediaSearchWindow.xaml.cs,MediaSearchWindow,public bool Applied { get; private set; }:set,SetAccessorDeclaration,28,1,False,0,nicht ausgeführt,1,0
src/AuswertungPro.Next.UI/Views/Windows/MediaSearchWindow.xaml.cs,MediaSearchWindow,public int AppliedVideoCount { get; private set; }:get,GetAccessorDeclaration,31,1,False,0,nicht ausgeführt,1,0
src/AuswertungPro.Next.UI/Views/Windows/MediaSearchWindow.xaml.cs,MediaSearchWindow,public int AppliedVideoCount { get; private set; }:set,SetAccessorDeclaration,31,1,False,0,nicht ausgeführt,1,0
src/AuswertungPro.Next.UI/Views/Windows/MediaSearchWindow.xaml.cs,MediaSearchWindow,public int AppliedPdfCount { get; private set; }:get,GetAccessorDeclaration,34,1,False,0,nicht ausgeführt,1,0
src/AuswertungPro.Next.UI/Views/Windows/MediaSearchWindow.xaml.cs,MediaSearchWindow,public int AppliedPdfCount { get; private set; }:set,SetAccessorDeclaration,34,1,False,0,nicht ausgeführt,1,0
src/AuswertungPro.Next.UI/Views/Windows/MediaSearchWindow.xaml.cs,MediaSearchWindow,public int AppliedFotoCount { get; private set; }:get,GetAccessorDeclaration,37,1,False,0,nicht ausgeführt,1,0
src/AuswertungPro.Next.UI/Views/Windows/MediaSearchWindow.xaml.cs,MediaSearchWindow,public int AppliedFotoCount { get; private set; }:set,SetAccessorDeclaration,37,1,False,0,nicht ausgeführt,1,0
src/AuswertungPro.Next.UI/Views/Windows/MediaSearchWindow.xaml.cs,MediaSearchWindow,MediaSearchWindow,ConstructorDeclaration,39,4,True,0,nicht ausgeführt,2,0
src/AuswertungPro.Next.UI/Views/Windows/MediaSearchWindow.xaml.cs,MediaSearchWindow,MediaSearchWindow,ConstructorDeclaration,44,25,True,1,nicht ausgeführt,20,0
src/AuswertungPro.Next.UI/Views/Windows/MediaSearchWindow.xaml.cs,MediaSearchWindow,Browse_Click,MethodDeclaration,70,6,True,1,nicht ausgeführt,4,0
src/AuswertungPro.Next.UI/Views/Windows/MediaSearchWindow.xaml.cs,MediaSearchWindow,Start_Click,MethodDeclaration,77,80,True,5,nicht ausgeführt,59,0
