file,type,name,kind,line,lines,hasBody,branches
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/CostConsistencyCheckerTests.cs,CostConsistencyCheckerTests,KK14_Ausg_GesamtNullObwohlAusgewaehlt_ErzeugtWarnung,MethodDeclaration,653,28,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/CostConsistencyCheckerTests.cs,CostConsistencyCheckerTests,KK14_Neg_GesamtGroesserNull_KeinWarnung,MethodDeclaration,682,26,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/CostConsistencyCheckerTests.cs,CostConsistencyCheckerTests,KK14_Neg_KeineMassnahmen_KeinWarnung,MethodDeclaration,709,8,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/CostConsistencyCheckerTests.cs,CostConsistencyCheckerTests,ResolveCatalogPrice_Fixed_GibtFestenPreisZurueck,MethodDeclaration,722,7,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/CostConsistencyCheckerTests.cs,CostConsistencyCheckerTests,ResolveCatalogPrice_ByDn_TrifftKorrektesIntervall,MethodDeclaration,730,7,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/CostConsistencyCheckerTests.cs,CostConsistencyCheckerTests,ResolveCatalogPrice_ByDn_DnAusserhalb_NutztNaechstenDnFallback,MethodDeclaration,738,7,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/CostConsistencyCheckerTests.cs,CostConsistencyCheckerTests,ResolveCatalogPrice_ByDn_DnTextLeer_GibtNullZurueck,MethodDeclaration,746,7,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/CostConsistencyCheckerTests.cs,CostConsistencyCheckerTests,ResolveCatalogPrice_ByDn_Beruecksichtigt_Mengenstaffel,MethodDeclaration,754,9,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/CostConsistencyCheckerTests.cs,CostConsistencyCheckerTests,IsMeterUnit_KorrektErkennung,MethodDeclaration,768,11,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/CostConsistencyCheckerTests.cs,CostConsistencyCheckerTests,IsConnectionLine_KorrektErkennung,MethodDeclaration,780,10,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/CostSummaryDetailGroupTests.cs,CostSummaryDetailGroupTests,Detailliste_gruppiert_nach_Bauteilart_mit_Zwischentotal,MethodDeclaration,18,21,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/CostSummaryDetailGroupTests.cs,CostSummaryDetailGroupTests,Ein_Eintrag_traegt_Kopfzeile_und_seine_Massnahmen,MethodDeclaration,40,14,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/CostSummaryDetailGroupTests.cs,CostSummaryDetailGroupTests,Gemischte_Einheiten_ergeben_keine_erfundene_Menge,MethodDeclaration,59,11,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/CostSummaryDetailGroupTests.cs,CostSummaryDetailGroupTests,Gleiche_Einheiten_werden_zusammengezaehlt,MethodDeclaration,71,11,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/CostSummaryDetailGroupTests.cs,CostSummaryDetailGroupTests,Die_Zwischentotale_ergeben_zusammen_das_Gesamttotal,MethodDeclaration,87,14,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/CostSummaryDetailGroupTests.cs,CostSummaryDetailGroupTests,Abgeschaltete_Detailliste_bleibt_leer,MethodDeclaration,102,11,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/CostSummaryDetailGroupTests.cs,CostSummaryDetailGroupTests,Ohne_Gruppenangabe_entsteht_eine_einzige_Gruppe,MethodDeclaration,115,8,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/CostSummaryDetailGroupTests.cs,CostSummaryDetailGroupTests,Frei_eingegebene_Massnahmen_erscheinen_einzeln_statt_als_Sammelname,MethodDeclaration,129,14,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/CostSummaryDetailGroupTests.cs,CostSummaryDetailGroupTests,Frei_eingegebene_Massnahmen_behalten_ihren_Einzelbetrag,MethodDeclaration,144,13,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/CostSummaryDetailGroupTests.cs,CostSummaryDetailGroupTests,Katalogpositionen_bleiben_zur_Massnahme_zusammengefasst,MethodDeclaration,162,11,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/CostSummaryDetailGroupTests.cs,CostSummaryDetailGroupTests,FreieMassnahmen,MethodDeclaration,174,36,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/CostSummaryDetailGroupTests.cs,CostSummaryDetailGroupTests,Baue,MethodDeclaration,211,6,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/CostSummaryDetailGroupTests.cs,CostSummaryDetailGroupTests,Eintrag,MethodDeclaration,218,38,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/CostSummaryPdfSectionsTests.cs,CostSummaryPdfSectionsTests,Schlank_laesst_die_grossen_Abschnitte_weg,MethodDeclaration,19,13,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/CostSummaryPdfSectionsTests.cs,CostSummaryPdfSectionsTests,Alles_schaltet_jeden_Abschnitt_ein,MethodDeclaration,33,13,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/CostSummaryPdfSectionsTests.cs,CostSummaryPdfSectionsTests,Abgeschaltete_Vollaufstellung_erzeugt_keine_Einzelzeilen,MethodDeclaration,47,11,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/CostSummaryPdfSectionsTests.cs,CostSummaryPdfSectionsTests,Eingeschaltete_Vollaufstellung_erzeugt_die_Einzelzeilen,MethodDeclaration,59,11,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/CostSummaryPdfSectionsTests.cs,CostSummaryPdfSectionsTests,Die_Totale_bleiben_unabhaengig_von_den_Abschnitten_gleich,MethodDeclaration,75,12,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/CostSummaryPdfSectionsTests.cs,CostSummaryPdfSectionsTests,Abgeschaltete_Massnahmenuebersicht_bleibt_leer,MethodDeclaration,88,11,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/CostSummaryPdfSectionsTests.cs,CostSummaryPdfSectionsTests,Abgeschaltete_Eigentuemeruebersicht_bleibt_leer,MethodDeclaration,100,11,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/CostSummaryPdfSectionsTests.cs,CostSummaryPdfSectionsTests,Abgeschaltete_Datenuebersicht_verwirft_uebergebene_Zeilen,MethodDeclaration,116,12,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/CostSummaryPdfSectionsTests.cs,CostSummaryPdfSectionsTests,Die_Anzahl_der_Bauteile_steht_fuer_den_Kennzahlenstreifen_bereit,MethodDeclaration,130,8,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/CostSummaryPdfSectionsTests.cs,CostSummaryPdfSectionsTests,Eintraege,MethodDeclaration,139,6,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/CostSummaryPdfSectionsTests.cs,CostSummaryPdfSectionsTests,Eintrag,MethodDeclaration,146,34,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/ExportableCostRuleTests.cs,ExportableCostRuleTests,Zeile,MethodDeclaration,11,2,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/ExportableCostRuleTests.cs,ExportableCostRuleTests,Kosten,MethodDeclaration,14,6,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/ExportableCostRuleTests.cs,ExportableCostRuleTests,AusgewaehlteZeileMitMenge_IstExportierbar,MethodDeclaration,21,3,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/ExportableCostRuleTests.cs,ExportableCostRuleTests,AbgewaehlteZeile_IstNichtExportierbar,MethodDeclaration,25,3,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/ExportableCostRuleTests.cs,ExportableCostRuleTests,ZeileOhneMenge_IstNichtExportierbar,MethodDeclaration,29,3,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/ExportableCostRuleTests.cs,ExportableCostRuleTests,NegativeMenge_IstNichtExportierbar,MethodDeclaration,33,3,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/ExportableCostRuleTests.cs,ExportableCostRuleTests,PreisNull_BleibtExportierbar,MethodDeclaration,37,7,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/ExportableCostRuleTests.cs,ExportableCostRuleTests,MassnahmeGanzOhneZeilen_IstNichtExportierbar,MethodDeclaration,45,12,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/ExportableCostRuleTests.cs,ExportableCostRuleTests,KostenOhneMassnahmen_SindNichtExportierbar,MethodDeclaration,58,3,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/ExportableCostRuleTests.cs,ExportableCostRuleTests,Null_IstNichtExportierbar,MethodDeclaration,62,7,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/HoldingCostVatCompleterTests.cs,HoldingCostVatCompleterTests,SchachtOhneMwst,MethodDeclaration,17,17,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/HoldingCostVatCompleterTests.cs,HoldingCostVatCompleterTests,Ergaenzt_fehlende_Mwst_aus_dem_Projektsatz,MethodDeclaration,35,9,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/HoldingCostVatCompleterTests.cs,HoldingCostVatCompleterTests,Laesst_das_Original_unveraendert,MethodDeclaration,45,11,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/HoldingCostVatCompleterTests.cs,HoldingCostVatCompleterTests,Ruehrt_bereits_gerechnete_Mwst_nicht_an,MethodDeclaration,57,18,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/HoldingCostVatCompleterTests.cs,HoldingCostVatCompleterTests,Rechnet_bei_hinterlegtem_Satz_ohne_Betrag_nach,MethodDeclaration,76,11,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/HoldingCostVatCompleterTests.cs,HoldingCostVatCompleterTests,Laesst_Eintraege_ohne_Nettobetrag_unveraendert,MethodDeclaration,88,11,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/HoldingCostVatCompleterTests.cs,HoldingCostVatCompleterTests,Ohne_gueltigen_Projektsatz_wird_nichts_erfunden,MethodDeclaration,100,8,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/HoldingCostVatCompleterTests.cs,HoldingCostVatCompleterTests,Null_bleibt_null,MethodDeclaration,109,5,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/OwnershipAwuFilterTests.cs,OwnershipAwuFilterTests,IsAwu_erkennt_awu_und_freitext,MethodDeclaration,15,11,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/OwnershipAwuFilterTests.cs,OwnershipAwuFilterTests,IsAwu_lehnt_nicht_awu_ab,MethodDeclaration,27,13,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/OwnershipAwuFilterTests.cs,OwnershipAwuFilterTests,AwuSchachtKeys_nimmt_nur_awu_schaechte_normalisiert,MethodDeclaration,41,21,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/OwnershipAwuFilterTests.cs,OwnershipAwuFilterTests,AwuSchachtKeys_matcht_kostendatei_nummer_ueber_normalisierung,MethodDeclaration,63,9,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/OwnershipAwuFilterTests.cs,OwnershipAwuFilterTests,AwuSchachtKeys_leere_eingabe_ist_leer,MethodDeclaration,73,5,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/ProjectCostStoreRepositorySchachtTests.cs,ProjectCostStoreRepositorySchachtTests,ProjectPath,PropertyDeclaration,13,1,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/ProjectCostStoreRepositorySchachtTests.cs,ProjectCostStoreRepositorySchachtTests,StoreWith,MethodDeclaration,15,6,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/ProjectCostStoreRepositorySchachtTests.cs,ProjectCostStoreRepositorySchachtTests,Schacht_und_Haltungs_Store_sind_getrennte_Dateien_ohne_Kollision,MethodDeclaration,22,21,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/ProjectCostStoreRepositorySchachtTests.cs,ProjectCostStoreRepositorySchachtTests,Defekte_schacht_datei_meldet_loadError_und_liefert_leeren_Store,MethodDeclaration,44,12,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/ProjectCostStoreRepositorySchachtTests.cs,ProjectCostStoreRepositorySchachtTests,Save_ueberschreibt_keine_beschaedigte_vorhandene_Datei,MethodDeclaration,57,19,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/ProjectCostStoreRepositorySchachtTests.cs,ProjectCostStoreRepositorySchachtTests,Dispose,MethodDeclaration,77,5,True,1
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/ProjectPositionAggregatorFraesenMergeTests.cs,ProjectPositionAggregatorFraesenMergeTests,Holding,MethodDeclaration,27,15,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/ProjectPositionAggregatorFraesenMergeTests.cs,ProjectPositionAggregatorFraesenMergeTests,Fraesen_Meter_wird_im_LV_in_Stunden_umgerechnet_und_mit_Roboter_gemergt,MethodDeclaration,43,20,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/ProjectPositionAggregatorFraesenMergeTests.cs,ProjectPositionAggregatorFraesenMergeTests,Verschiedene_Leistungen_bleiben_getrennt,MethodDeclaration,64,13,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/ProjectPositionAggregatorSchachtChapterTests.cs,ProjectPositionAggregatorSchachtChapterTests,Holding,MethodDeclaration,21,15,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/ProjectPositionAggregatorSchachtChapterTests.cs,ProjectPositionAggregatorSchachtChapterTests,Haltung_600_und_Schacht_700_ergeben_beide_Kapitel_700_nach_600,MethodDeclaration,37,22,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/RehabilitationQuantityCalculatorTests.cs,RehabilitationQuantityCalculatorTests,Store,MethodDeclaration,17,17,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/RehabilitationQuantityCalculatorTests.cs,RehabilitationQuantityCalculatorTests,Zeile,MethodDeclaration,35,2,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/RehabilitationQuantityCalculatorTests.cs,RehabilitationQuantityCalculatorTests,Zaehlt_Mengen_und_Betraege_je_Verfahren,MethodDeclaration,38,15,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/RehabilitationQuantityCalculatorTests.cs,RehabilitationQuantityCalculatorTests,Zaehlt_Kurzliner_getrennt_von_den_Inlinern,MethodDeclaration,54,16,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/RehabilitationQuantityCalculatorTests.cs,RehabilitationQuantityCalculatorTests,Nicht_ausgewaehlte_Zeilen_zaehlen_nicht,MethodDeclaration,71,14,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/RehabilitationQuantityCalculatorTests.cs,RehabilitationQuantityCalculatorTests,Verschiedene_Einheiten_werden_als_variabel_ausgewiesen,MethodDeclaration,86,14,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/RehabilitationQuantityCalculatorTests.cs,RehabilitationQuantityCalculatorTests,Verfahren_ohne_Menge_erscheinen_nicht,MethodDeclaration,101,7,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/RehabilitationQuantityCalculatorTests.cs,RehabilitationQuantityCalculatorTests,Behaelt_die_feste_Ausgabereihenfolge,MethodDeclaration,109,18,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/RehabilitationQuantityCalculatorTests.cs,RehabilitationQuantityCalculatorTests,Ohne_Kostenspeicher_kommt_eine_leere_Liste,MethodDeclaration,128,5,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/RehabilitationQuantityCalculatorTests.cs,RehabilitationQuantityTextTests,Zeile,MethodDeclaration,141,2,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/RehabilitationQuantityCalculatorTests.cs,RehabilitationQuantityTextTests,Ganze_Mengen_ohne_Nachkommastellen,MethodDeclaration,144,5,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/RehabilitationQuantityCalculatorTests.cs,RehabilitationQuantityTextTests,Gebrochene_Mengen_mit_zwei_Nachkommastellen,MethodDeclaration,150,5,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/RehabilitationQuantityCalculatorTests.cs,RehabilitationQuantityTextTests,Betrag_mit_Schweizer_Tausendertrennung,MethodDeclaration,156,5,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/RehabilitationQuantityCalculatorTests.cs,RehabilitationQuantityTextTests,Ohne_Einheit_bleibt_nur_die_Menge,MethodDeclaration,162,5,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/SchachtCostStoreMergerTests.cs,SchachtCostStoreMergerTests,Cost,MethodDeclaration,16,13,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/SchachtCostStoreMergerTests.cs,SchachtCostStoreMergerTests,Nimmt_Schaechte_aus_beiden_Quellen_auf,MethodDeclaration,30,12,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/SchachtCostStoreMergerTests.cs,SchachtCostStoreMergerTests,Die_Matrix_hat_Vorrang_und_wird_nicht_verdoppelt,MethodDeclaration,43,11,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/SchachtCostStoreMergerTests.cs,SchachtCostStoreMergerTests,Vergleicht_Schachtnummern_ohne_Gross_Kleinschreibung,MethodDeclaration,55,10,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/SchachtCostStoreMergerTests.cs,SchachtCostStoreMergerTests,Fehlende_Quellen_sind_erlaubt,MethodDeclaration,66,10,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/SchachtCostStoreMergerTests.cs,SchachtCostStoreMergerTests,Laesst_die_Quellspeicher_unveraendert,MethodDeclaration,77,11,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/SchachtLvCostLoaderTests.cs,SchachtLvCostLoaderTests,ProjectPath,PropertyDeclaration,14,1,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/SchachtLvCostLoaderTests.cs,SchachtLvCostLoaderTests,SchachtCost,MethodDeclaration,16,17,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/SchachtLvCostLoaderTests.cs,SchachtLvCostLoaderTests,Fehlende_Datei_liefert_leere_Liste_ohne_Fehler,MethodDeclaration,34,8,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/SchachtLvCostLoaderTests.cs,SchachtLvCostLoaderTests,Defekte_Datei_meldet_loadError_und_liefert_leer,MethodDeclaration,43,12,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/SchachtLvCostLoaderTests.cs,SchachtLvCostLoaderTests,Gespeicherte_Schachtkosten_werden_geladen_leere_ausgefiltert,MethodDeclaration,56,14,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/SchachtLvCostLoaderTests.cs,SchachtLvCostLoaderTests,Massnahmen_aus_dem_Dialog_kommen_als_Stueckposition_ins_LV,MethodDeclaration,76,17,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/SchachtLvCostLoaderTests.cs,SchachtLvCostLoaderTests,Matrix_verdraengt_die_Dialog_Massnahme_desselben_Schachts,MethodDeclaration,98,14,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/SchachtLvCostLoaderTests.cs,SchachtLvCostLoaderTests,Beide_Quellen_ergeben_zusammen_alle_Schaechte,MethodDeclaration,113,14,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/SchachtLvCostLoaderTests.cs,SchachtLvCostLoaderTests,Vorhandene_Einheit_der_Dialog_Massnahme_bleibt_erhalten,MethodDeclaration,129,10,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/SchachtLvCostLoaderTests.cs,SchachtLvCostLoaderTests,Defekte_Massnahmendatei_meldet_loadError,MethodDeclaration,140,11,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/SchachtLvCostLoaderTests.cs,SchachtLvCostLoaderTests,SpeichereEmpfehlung,MethodDeclaration,152,23,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/SchachtLvCostLoaderTests.cs,SchachtLvCostLoaderTests,Dispose,MethodDeclaration,176,5,True,1
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/SchachtLvCostLoaderTests.cs,SchachtLvCostLoaderTests,UnwirksameMatrix,MethodDeclaration,190,16,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/SchachtLvCostLoaderTests.cs,SchachtLvCostLoaderTests,Unwirksame_Matrix_verdraengt_die_Empfehlung_nicht,MethodDeclaration,207,16,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/SchachtLvCostLoaderTests.cs,SchachtLvCostLoaderTests,Massnahme_ganz_ohne_Zeilen_verdraengt_die_Empfehlung_nicht,MethodDeclaration,224,16,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/SchachtLvCostLoaderTests.cs,SchachtLvCostLoaderTests,Wirksame_Matrix_bleibt_vorrangig_und_wird_nicht_doppelt_gezaehlt,MethodDeclaration,241,12,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/SchachtMeasureFactoryTests.cs,SchachtMeasureFactoryTests,Catalog,MethodDeclaration,11,7,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/SchachtMeasureFactoryTests.cs,SchachtMeasureFactoryTests,Templates,MethodDeclaration,19,21,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/SchachtMeasureFactoryTests.cs,SchachtMeasureFactoryTests,Pauschal_liefert_HoldingCost_mit_Menge_1_und_ohne_Installationszeile,MethodDeclaration,41,16,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/SchachtMeasureFactoryTests.cs,SchachtMeasureFactoryTests,Zusatz_Haekchen_aktiviert_deaktivierte_Zeile,MethodDeclaration,58,12,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Cost/SchachtMeasureFactoryTests.cs,SchachtMeasureFactoryTests,Manuelle_Menge_setzt_Hauptarbeit_Stueckzahl,MethodDeclaration,71,11,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Costs/ConnectionQuantityPolicyTests.cs,ConnectionQuantityPolicyTests,Evaluate_ignoriert_nicht_anschluss_position,MethodDeclaration,7,12,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Costs/ConnectionQuantityPolicyTests.cs,ConnectionQuantityPolicyTests,Evaluate_deaktiviert_bei_nicht_positiver_anzahl,MethodDeclaration,20,17,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Costs/ConnectionQuantityPolicyTests.cs,ConnectionQuantityPolicyTests,Evaluate_liefert_positive_menge_ohne_manuellen_override,MethodDeclaration,38,16,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Costs/ConnectionQuantityPolicyTests.cs,ConnectionQuantityPolicyTests,Evaluate_bewahrt_override_und_reaktiviert_deaktivierte_null_zeile,MethodDeclaration,55,16,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Costs/LegacyMeasureTemplateConverterTests.cs,LegacyMeasureTemplateConverterTests,Versions,PropertyDeclaration,11,7,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Costs/LegacyMeasureTemplateConverterTests.cs,LegacyMeasureTemplateConverterTests,Quantities,PropertyDeclaration,19,19,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Costs/LegacyMeasureTemplateConverterTests.cs,LegacyMeasureTemplateConverterTests,Convert_haelt_version_mindestens_eins,MethodDeclaration,39,10,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Costs/LegacyMeasureTemplateConverterTests.cs,LegacyMeasureTemplateConverterTests,Convert_trimmt_filtert_und_behaelt_reihenfolge_sowie_duplikate,MethodDeclaration,50,30,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Costs/LegacyMeasureTemplateConverterTests.cs,LegacyMeasureTemplateConverterTests,Convert_filtert_leere_positionen_und_behaelt_reihenfolge_sowie_aktivierung,MethodDeclaration,81,38,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Costs/LegacyMeasureTemplateConverterTests.cs,LegacyMeasureTemplateConverterTests,Convert_verarbeitet_legacy_mengen_wie_bisher,MethodDeclaration,120,14,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Costs/LegacyMeasureTemplateConverterTests.cs,LegacyMeasureTemplateConverterTests,Convert_nutzt_eins_fuer_nicht_gesetzte_menge,MethodDeclaration,135,9,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Costs/LegacyMeasureTemplateConverterTests.cs,LegacyMeasureTemplateConverterTests,Convert_erlaubt_fehlende_vorlagen_und_positionslisten,MethodDeclaration,145,15,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Costs/LegacyMeasureTemplateConverterTests.cs,LegacyMeasureTemplateConverterTests,Convert_verarbeitet_auch_leere_vorlagen_id_vor_dem_filter,MethodDeclaration,161,17,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Costs/LegacyMeasureTemplateConverterTests.cs,LegacyMeasureTemplateConverterTests,Convert_bricht_bei_null_eintrag_in_vorlagenliste_wie_bisher_ab,MethodDeclaration,179,7,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Costs/LegacyMeasureTemplateConverterTests.cs,LegacyMeasureTemplateConverterTests,CreateSourceWithLines,MethodDeclaration,187,13,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Costs/LegacyMeasureTemplateConverterTests.cs,LegacyMeasureTemplateConverterTests,ParseElement,MethodDeclaration,201,5,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Costs/Npk135UnterhaltsmassnahmenTests.cs,Npk135UnterhaltsmassnahmenTests,KanalreinigungUndTvKontrolle_ErgibtDenNettobetragDerRechnung42990,MethodDeclaration,29,18,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Costs/Npk135UnterhaltsmassnahmenTests.cs,Npk135UnterhaltsmassnahmenTests,KombiMassnahme_EnthaeltJedeRechnungspositionMitNpkCodeMengeUndPreis,MethodDeclaration,48,34,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Costs/Npk135UnterhaltsmassnahmenTests.cs,Npk135UnterhaltsmassnahmenTests,Einrichtungspositionen_SindVorhandenAberOhnePreisUndAbgewaehlt,MethodDeclaration,83,29,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Costs/Npk135UnterhaltsmassnahmenTests.cs,Npk135UnterhaltsmassnahmenTests,EinzelmassnahmenEnthaltenNurIhreEigeneLeistung,MethodDeclaration,113,27,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Costs/Npk135UnterhaltsmassnahmenTests.cs,Npk135UnterhaltsmassnahmenTests,JedeUnterhaltsmassnahme_IstAlsMatrixOptionMitManuellerMengeWaehlbar,MethodDeclaration,141,21,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Costs/Npk135UnterhaltsmassnahmenTests.cs,Npk135UnterhaltsmassnahmenTests,Zusatzoptionen_LiegenAlsAbgewaehlteZeilenBereit,MethodDeclaration,163,24,True,0
tests/AuswertungPro.Next.Infrastructure.Tests/Costs/Npk135UnterhaltsmassnahmenTests.cs,Npk135UnterhaltsmassnahmenTests,Record,MethodDeclaration,188,8,True,0
